﻿Age (bin),Churn Category,Churn Label,Churn Reason,Contract Type,Customer ID,Device Protection & Online Backup,Gender,Group,Grouped Monthly GB Download,Intl Active,Intl Plan,Number of Customers in Group,Payment Method,Phone Number,Senior,State,Under 30,Unlimited Data Plan,Account Length (in months),Age,Avg Customer Service Calls,Avg Extra Data Charges,Avg Extra Intl Charges,Avg Monthly GB Download,Churned,Customer Service Calls,Extra Data Charges,Extra International Charges,Intl Calls,Intl Mins,Local Calls,Local Mins,Monthly Charge,Number of Churned Customers,Total Charges
40,,No,,Two Year,9137-GKMA,Yes,Female,No,0-5,Yes,no,0,Credit Card,359-9992,No,WY,No,Yes,73,42,0,$0.00 ,$138.70 ,1,0,0,$0 ,$139 ,511,554.8,268,728.1,$62.00 ,0,"4,489"
50,,No,,Two Year,2339-BWAB,Yes,Female,No,0-5,Yes,no,0,Credit Card,369-2743,No,CA,No,Yes,42,52,0,$0.00 ,$74.60 ,3,0,0,$0 ,$75 ,294,298.2,214,375.9,$45.00 ,0,"1,893"
45,,No,,Two Year,0203-QZFT,Yes,Female,No,0-5,Yes,no,0,Credit Card,373-1028,No,AK,No,Yes,55,45,0,$0.00 ,$145.80 ,4,0,0,$0 ,$146 ,165,291.5,268,817.7,$41.00 ,0,"2,249"
40,,No,,Two Year,8044-UXPB,Yes,Female,No,10-May,Yes,no,0,Credit Card,402-7650,No,NJ,No,Yes,73,40,0,$0.00 ,$365.00 ,8,0,0,$0 ,$365 ,292,730,243,511.4,$74.00 ,0,"5,392"
60,,No,,Two Year,2706-IDFB,Yes,Female,No,10-May,Yes,no,0,Credit Card,408-2002,No,OK,No,Yes,60,61,0,$0.00 ,$241.50 ,8,0,0,$0 ,$242 ,300,966,99,239.5,$56.00 ,0,"3,380"
40,,No,,Two Year,8449-OKKE,Yes,Female,No,10-May,Yes,no,0,Credit Card,290-10281,No,HI,No,Yes,72,41,0,$0.00 ,$198.00 ,9,0,0,$0 ,$198 ,288,792,182,577.9,$45.00 ,0,"3,281"
50,,No,,Two Year,3540-TKDP,Yes,Female,No,10-May,Yes,no,0,Credit Card,270-6310,No,NC,No,Yes,71,51,0,$0.00 ,$126.00 ,9,0,0,$0 ,$126 ,284,504.1,167,424.2,$42.00 ,0,"2,999"
45,,No,,Two Year,4147-NPJA,Yes,Female,No,>10,Yes,no,0,Credit Card,337-2109,No,WA,No,Yes,67,45,0,$0.00 ,$178.70 ,11,0,0,$0 ,$179 ,268,536,467,875.9,$41.00 ,0,"2,793"
55,,No,,Two Year,7752-PJOL,Yes,Female,No,>10,Yes,no,0,Credit Card,353-5257,No,FL,No,Yes,70,58,0,$0.00 ,$180.60 ,13,0,0,$0 ,$181 ,70,903,312,696.4,$38.00 ,0,"2,681"
45,,No,,Two Year,7177-MUPO,Yes,Male,No,0-5,Yes,no,0,Credit Card,333-4566,No,SD,No,Yes,73,48,0,$0.00 ,$268.30 ,1,0,0,$0 ,$268 ,292,"1,073.10",352,881.9,$39.00 ,0,"2,893"
40,,No,,Two Year,8903-NYQW,Yes,Male,No,0-5,Yes,no,0,Credit Card,369-1220,No,WV,No,Yes,69,44,0,$0.00 ,$227.70 ,2,0,0,$0 ,$228 ,207,683.1,203,485.9,$35.00 ,0,"2,398"
40,,No,,Two Year,2961-RQPD,Yes,Male,No,0-5,Yes,no,0,Credit Card,415-4564,No,IN,No,Yes,66,41,0,$0.00 ,$336.60 ,3,0,0,$0 ,$337 ,396,673.2,427,857.6,$40.00 ,0,"2,621"
50,,No,,Two Year,1978-ZJGT,Yes,Male,No,0-5,Yes,no,0,Credit Card,356-8744,No,OR,No,Yes,64,54,0,$0.00 ,$251.70 ,4,0,0,$0 ,$252 ,256,755.2,167,450.3,$45.00 ,0,"2,898"
55,,No,,Two Year,4584-BISY,Yes,Male,No,10-May,Yes,no,0,Credit Card,354-2985,No,NC,No,Yes,55,59,0,$0.00 ,$158.10 ,7,0,0,$0 ,$158 ,330,632.5,241,498.9,$40.00 ,0,"2,223"
35,,No,,Two Year,0133-UCLG,Yes,Male,No,10-May,Yes,no,0,Credit Card,338-4307,No,ND,No,Yes,63,38,0,$0.00 ,$245.70 ,7,0,0,$0 ,$246 ,252,737.1,314,688.7,$36.00 ,0,"2,243"
40,,No,,Two Year,1793-KIQI,Yes,Male,No,10-May,Yes,no,0,Credit Card,391-1737,No,NY,No,Yes,66,41,0,$0.00 ,$118.80 ,7,0,0,$0 ,$119 ,396,594,207,395.9,$45.00 ,0,"2,968"
45,,No,,Two Year,8397-PHVM,Yes,Male,No,0-5,Yes,no,0,Credit Card,321-3753,No,AK,No,Yes,6,48,1,$0.00 ,$18.40 ,2,0,1,$0 ,$18 ,24,55.2,59,92.2,$29.00 ,0,177
40,,No,,Two Year,9095-LHJJ,Yes,Male,No,0-5,Yes,no,0,Credit Card,311-3236,No,WI,No,Yes,72,42,1,$0.00 ,$199.80 ,2,0,1,$0 ,$200 ,288,799.2,155,430.4,$39.00 ,0,"2,812"
60,,No,,Two Year,6139-FETB,Yes,Male,No,10-May,Yes,no,0,Credit Card,394-10408,No,TX,No,Yes,71,60,1,$0.00 ,$151.90 ,6,0,1,$0 ,$152 ,284,759.7,123,352.8,$29.00 ,0,"2,058"
35,,No,,Two Year,8435-ARBB,Yes,Male,No,0-5,Yes,no,0,Credit Card,281-10359,No,FL,No,Yes,71,37,2,$0.00 ,$182.80 ,2,0,2,$0 ,$183 ,284,731.3,417,852.8,$48.00 ,0,"3,378"
50,,No,,Two Year,3119-YIWX,Yes,Male,No,10-May,Yes,no,0,Credit Card,322-5115,No,MD,No,Yes,63,50,2,$0.00 ,$409.50 ,6,0,2,$0 ,$410 ,252,819,143,567.9,$57.00 ,0,"3,627"
35,,No,,Month-to-Month,1035-PGWX,Yes,Female,No,0-5,Yes,no,0,Direct Debit,409-2412,No,MD,No,Yes,29,36,0,$0.00 ,$153.70 ,2,0,0,$0 ,$154 ,116,461.1,126,314.9,$56.00 ,0,"1,603"
60,,No,,Month-to-Month,6857-XPYD,Yes,Female,No,0-5,Yes,no,0,Direct Debit,316-5311,No,NM,No,Yes,33,61,0,$0.00 ,$66.00 ,4,0,0,$0 ,$66 ,132,264,216,425.7,$24.00 ,0,777
35,,No,,Month-to-Month,9419-XPZS,Yes,Female,No,10-May,Yes,no,0,Direct Debit,409-9911,No,CA,No,Yes,7,37,0,$0.00 ,$14.50 ,5,0,0,$0 ,$15 ,28,58.1,39,107.2,$40.00 ,0,287
55,,No,,Month-to-Month,5851-DIAJ,Yes,Female,No,10-May,Yes,no,0,Direct Debit,384-3904,No,TX,No,Yes,46,55,0,$0.00 ,$107.00 ,5,0,0,$0 ,$107 ,46,427.8,224,456,$55.00 ,0,"2,520"
35,,No,,Month-to-Month,2337-JGXR,Yes,Female,No,10-May,Yes,no,0,Direct Debit,259-6576,No,SD,No,Yes,9,36,0,$0.00 ,$20.30 ,6,0,0,$0 ,$20 ,36,101.7,47,78.8,$32.00 ,0,280
45,,No,,Month-to-Month,7223-IEDD,Yes,Female,No,10-May,Yes,no,0,Direct Debit,362-5579,No,WA,No,Yes,7,48,0,$0.00 ,$15.00 ,6,0,0,$0 ,$15 ,63,74.9,37,85.5,$59.00 ,0,420
30,,No,,Month-to-Month,7622-UXJR,Yes,Female,No,0-5,Yes,no,0,Direct Debit,337-8304,No,VA,No,Yes,27,30,2,$0.00 ,$99.90 ,1,0,2,$0 ,$100 ,108,399.6,114,213.8,$31.00 ,0,817
35,,No,,Month-to-Month,5066-NVKJ,Yes,Male,No,0-5,Yes,no,0,Direct Debit,387-4064,No,CT,No,Yes,14,36,0,$0.00 ,$95.90 ,3,0,0,$0 ,$96 ,56,191.8,31,114.7,$32.00 ,0,462
35,,No,,Month-to-Month,1250-STMT,Yes,Male,No,0-5,Yes,no,0,Direct Debit,330-1917,No,SD,No,Yes,58,39,0,$0.00 ,$120.40 ,3,0,0,$0 ,$120 ,232,481.4,269,862.6,$41.00 ,0,"2,360"
35,,No,,Month-to-Month,5632-LKUE,Yes,Male,No,0-5,Yes,no,0,Direct Debit,404-6357,No,KY,No,Yes,23,36,0,$0.00 ,$49.70 ,4,0,0,$0 ,$50 ,69,248.4,70,203.1,$44.00 ,0,999
50,,No,,Month-to-Month,3785-JYLA,Yes,Male,No,0-5,Yes,no,0,Direct Debit,304-6299,No,LA,No,Yes,63,50,0,$0.00 ,$308.70 ,4,0,0,$0 ,$309 ,252,617.4,148,440.5,$37.00 ,0,"2,328"
50,,No,,Month-to-Month,6305-WPUK,Yes,Male,No,0-5,Yes,no,0,Direct Debit,404-5597,No,ME,No,Yes,7,53,0,$0.00 ,$18.10 ,4,0,0,$0 ,$18 ,28,90.3,32,65.5,$45.00 ,0,294
55,,No,,Month-to-Month,2459-JJMH,Yes,Male,No,0-5,Yes,no,0,Direct Debit,315-3146,No,UT,No,Yes,58,58,0,$0.00 ,$240.70 ,4,0,0,$0 ,$241 ,232,481.4,236,635.6,$24.00 ,0,"1,382"
50,,No,,Month-to-Month,8230-HTEQ,Yes,Male,No,10-May,Yes,no,0,Direct Debit,397-7125,No,CO,No,Yes,35,51,0,$0.00 ,$148.20 ,5,0,0,$0 ,$148 ,35,444.5,134,351.5,$35.00 ,0,"1,216"
45,,No,,Month-to-Month,3744-EIXF,Yes,Male,No,10-May,Yes,no,0,Direct Debit,334-2048,No,NC,No,Yes,45,48,0,$0.00 ,$346.50 ,7,0,0,$0 ,$347 ,180,693,229,589.1,$36.00 ,0,"1,640"
35,,No,,Month-to-Month,3281-NVWA,Yes,Male,No,10-May,Yes,no,0,Direct Debit,378-6276,No,MI,No,Yes,5,37,0,$0.00 ,$9.10 ,8,0,0,$0 ,$9 ,30,45.5,9,20.9,$39.00 ,0,203
50,,No,,Month-to-Month,9231-PUOS,Yes,Male,No,>10,Yes,no,0,Direct Debit,386-3766,No,MD,No,Yes,34,52,0,$0.00 ,$89.10 ,11,0,0,$0 ,$89 ,136,445.4,99,302.8,$47.00 ,0,"1,574"
40,,No,,Month-to-Month,7200-EVSV,Yes,Male,No,10-May,Yes,no,0,Direct Debit,365-9782,No,MS,No,Yes,14,40,2,$0.00 ,$70.00 ,6,0,2,$0 ,$70 ,56,210,29,71.5,$51.00 ,0,731
30,,No,,One Year,3607-ZWYJ,Yes,Female,No,0-5,Yes,no,0,Direct Debit,328-8179,No,TX,No,Yes,58,34,0,$0.00 ,$182.70 ,1,0,0,$0 ,$183 ,348,730.8,88,232.7,$23.00 ,0,"1,333"
50,,No,,One Year,1575-VAUH,Yes,Female,No,0-5,Yes,no,0,Direct Debit,332-5582,No,WV,No,Yes,71,54,0,$0.00 ,$307.70 ,1,0,0,$0 ,$308 ,497,923,582,"1,140.80",$52.00 ,0,"3,718"
30,,No,,One Year,7231-XNDC,Yes,Female,No,0-5,Yes,no,0,Direct Debit,369-6308,No,MI,No,Yes,25,34,0,$0.00 ,$51.70 ,2,0,0,$0 ,$52 ,75,155,31,100.9,$32.00 ,0,800
60,,No,,One Year,2933-IJME,Yes,Female,No,0-5,Yes,no,0,Direct Debit,344-3302,No,MI,No,Yes,38,61,0,$0.00 ,$136.80 ,4,0,0,$0 ,$137 ,152,273.6,162,492.7,$50.00 ,0,"1,893"
40,,No,,One Year,1189-HWNE,Yes,Female,No,10-May,Yes,no,0,Direct Debit,370-8262,No,AZ,No,Yes,25,41,0,$0.00 ,$85.00 ,6,0,0,$0 ,$85 ,75,255,132,344,$37.00 ,0,905
45,,No,,One Year,8640-FYJQ,Yes,Female,No,10-May,Yes,no,0,Direct Debit,265-7447,No,LA,No,Yes,66,48,0,$0.00 ,$67.70 ,9,0,0,$0 ,$68 ,264,270.6,370,985.9,$46.00 ,0,"3,009"
45,,No,,One Year,3221-VDTM,Yes,Female,No,10-May,Yes,no,0,Direct Debit,329-8436,No,MT,No,Yes,11,49,0,$0.00 ,$36.30 ,9,0,0,$0 ,$36 ,44,145.2,32,100.1,$41.00 ,0,456
65,,No,,One Year,7305-NNKA,Yes,Female,No,>10,Yes,no,0,Direct Debit,410-4613,No,CO,No,Yes,31,65,0,$0.00 ,$110.80 ,11,0,0,$0 ,$111 ,62,443.3,80,250.1,$51.00 ,0,"1,592"
40,,No,,One Year,6483-BRNW,Yes,Female,No,>10,Yes,no,0,Direct Debit,355-4399,No,MN,No,Yes,65,43,0,$0.00 ,$320.70 ,13,0,0,$0 ,$321 ,260,962,199,518.7,$62.00 ,0,"4,035"
45,,No,,One Year,1755-RYPO,Yes,Female,No,10-May,Yes,no,0,Direct Debit,274-4834,No,WV,No,Yes,48,46,2,$0.00 ,$237.60 ,8,0,2,$0 ,$238 ,192,475.2,140,338.5,$45.00 ,0,"2,190"
60,,No,,One Year,5687-PDUC,Yes,Male,No,0-5,Yes,no,0,Direct Debit,364-9567,No,MD,No,Yes,57,64,0,$0.00 ,$173.90 ,2,0,0,$0 ,$174 ,114,695.4,183,458.9,$38.00 ,0,"2,170"
50,,No,,One Year,7727-IWBQ,Yes,Male,No,10-May,Yes,no,0,Direct Debit,369-5810,No,ND,No,Yes,72,51,0,$0.00 ,$252.00 ,5,0,0,$0 ,$252 ,144,"1,008",115,358.3,$50.00 ,0,"3,586"
35,,No,,Two Year,7866-LRVG,Yes,Female,No,0-5,Yes,no,0,Direct Debit,358-3692,No,ID,No,Yes,75,37,0,$0.00 ,$343.10 ,1,0,0,$0 ,$343 ,450,"1,372.50",120,298.1,$41.00 ,0,"3,037"
55,,No,,Two Year,3077-TARR,Yes,Female,No,0-5,Yes,no,0,Direct Debit,372-8883,No,MD,No,Yes,64,55,0,$0.00 ,$256.00 ,1,0,0,$0 ,$256 ,128,768,330,892.1,$44.00 ,0,"2,787"
50,,No,,Two Year,9594-HPYK,Yes,Female,No,0-5,Yes,no,0,Direct Debit,410-5236,No,MS,No,Yes,74,54,0,$0.00 ,$157.90 ,1,0,0,$0 ,$158 ,370,473.6,102,295.8,$66.00 ,0,"4,866"
30,,No,,Two Year,6478-RBXH,Yes,Female,No,0-5,Yes,no,0,Direct Debit,398-9279,No,MN,No,Yes,64,34,0,$0.00 ,$451.20 ,3,0,0,$0 ,$451 ,256,902.4,273,644,$52.00 ,0,"3,327"
60,,No,,Two Year,8440-ZQEC,Yes,Female,No,0-5,Yes,no,0,Direct Debit,387-5411,No,VA,No,Yes,72,60,0,$0.00 ,$167.00 ,4,0,0,$0 ,$167 ,288,835.2,350,"1,004.20",$46.00 ,0,"3,287"
40,,No,,Two Year,1265-VATB,Yes,Female,No,10-May,Yes,no,0,Direct Debit,327-2056,No,ND,No,Yes,44,41,0,$0.00 ,$148.50 ,5,0,0,$0 ,$149 ,176,594,193,439.1,$47.00 ,0,"2,085"
35,,No,,Two Year,8244-BHBT,Yes,Female,No,10-May,Yes,no,0,Direct Debit,422-1799,No,TX,No,Yes,49,36,0,$0.00 ,$55.50 ,5,0,0,$0 ,$56 ,196,166.6,71,196.3,$36.00 ,0,"1,773"
40,,No,,Two Year,6380-CUML,Yes,Female,No,10-May,Yes,no,0,Direct Debit,356-5936,No,ND,No,Yes,70,44,0,$0.00 ,$343.00 ,6,0,0,$0 ,$343 ,280,686,123,280.6,$53.00 ,0,"3,698"
45,,No,,Two Year,8917-NZLN,Yes,Female,No,>10,Yes,no,0,Direct Debit,367-9257,No,LA,No,Yes,68,45,0,$0.00 ,$241.40 ,11,0,0,$0 ,$241 ,476,482.8,394,"1,092.20",$65.00 ,0,"4,468"
65,,No,,Two Year,4000-PAUK,Yes,Female,No,>10,Yes,no,0,Direct Debit,410-3159,No,RI,No,Yes,70,65,0,$0.00 ,$161.00 ,11,0,0,$0 ,$161 ,350,644,300,561.8,$45.00 ,0,"3,131"
50,,No,,Two Year,5671-ESYP,Yes,Female,No,>10,Yes,no,0,Direct Debit,381-3735,No,WV,No,Yes,73,50,0,$0.00 ,$159.10 ,11,0,0,$0 ,$159 ,292,795.7,373,879.8,$53.00 ,0,"3,913"
50,,No,,Two Year,3496-ERJX,Yes,Female,No,>10,Yes,no,0,Direct Debit,407-6391,No,OR,No,Yes,73,51,0,$0.00 ,$205.90 ,14,0,0,$0 ,$206 ,219,"1,029.30",247,510.1,$40.00 ,0,"2,908"
45,,No,,Two Year,2375-FNVX,Yes,Female,No,>10,Yes,no,0,Direct Debit,369-9772,No,MI,No,Yes,72,45,0,$0.00 ,$428.40 ,15,0,0,$0 ,$428 ,360,856.8,188,651.4,$56.00 ,0,"4,088"
60,,No,,Two Year,2005-LURN,Yes,Male,No,0-5,Yes,no,0,Direct Debit,270-5489,No,WA,No,Yes,70,60,0,$0.00 ,$280.00 ,1,0,0,$0 ,$280 ,280,840,241,774.5,$35.00 ,0,"2,498"
60,,No,,Two Year,1367-DPPL,Yes,Male,No,0-5,Yes,no,0,Direct Debit,403-1742,No,ME,No,Yes,41,63,0,$0.00 ,$95.90 ,2,0,0,$0 ,$96 ,123,479.7,143,287.4,$25.00 ,0,"1,019"
40,,No,,Two Year,2574-GKGW,Yes,Male,No,0-5,Yes,no,0,Direct Debit,421-5994,No,MN,No,Yes,65,41,0,$0.00 ,$59.80 ,3,0,0,$0 ,$60 ,260,299,483,977.1,$41.00 ,0,"2,675"
55,,No,,Two Year,0977-BTBY,Yes,Male,No,0-5,Yes,no,0,Direct Debit,306-4928,No,IA,No,Yes,69,58,0,$0.00 ,$147.70 ,4,0,0,$0 ,$148 ,276,738.3,256,485,$64.00 ,0,"4,436"
35,,No,,Two Year,2313-HTBV,Yes,Male,No,0-5,Yes,no,0,Direct Debit,395-9270,No,IL,No,Yes,70,35,0,$0.00 ,$315.00 ,4,0,0,$0 ,$315 ,140,945,387,"1,051.40",$37.00 ,0,"2,627"
45,,No,,Two Year,1296-YTID,Yes,Male,No,10-May,Yes,no,0,Direct Debit,406-6669,No,DC,No,Yes,73,45,0,$0.00 ,$279.80 ,5,0,0,$0 ,$280 ,146,839.5,135,364.6,$57.00 ,0,"4,120"
35,,No,,Two Year,2787-KHKN,Yes,Male,No,10-May,Yes,no,0,Direct Debit,396-8662,No,NC,No,Yes,72,36,0,$0.00 ,$92.20 ,5,0,0,$0 ,$92 ,576,460.8,155,504,$68.00 ,0,"4,893"
60,,No,,Two Year,1177-FUHA,Yes,Male,No,10-May,Yes,no,0,Direct Debit,346-4919,No,WV,No,Yes,65,62,0,$0.00 ,$231.80 ,5,0,0,$0 ,$232 ,65,695.5,146,388.1,$45.00 ,0,"2,902"
30,,No,,Two Year,3902-FSYZ,Yes,Male,No,10-May,Yes,no,0,Direct Debit,413-3177,No,ID,No,Yes,58,33,0,$0.00 ,$79.80 ,8,0,0,$0 ,$80 ,174,319,257,754.9,$33.00 ,0,"1,937"
30,,No,,Two Year,0194-UGAI,Yes,Male,No,10-May,Yes,no,0,Direct Debit,317-8635,No,WI,No,Yes,35,34,0,$0.00 ,$227.50 ,8,0,0,$0 ,$228 ,140,455,93,211.6,$37.00 ,0,"1,305"
30,,No,,Two Year,4421-VYBF,Yes,Male,No,>10,Yes,no,0,Direct Debit,314-9805,No,IN,No,Yes,64,30,0,$0.00 ,$168.00 ,10,0,0,$0 ,$168 ,256,672,111,319.5,$37.00 ,0,"2,368"
30,,No,,Two Year,9960-FJEQ,Yes,Male,No,>10,Yes,no,0,Direct Debit,322-3065,No,TN,No,Yes,61,32,0,$0.00 ,$288.70 ,13,0,0,$0 ,$289 ,244,866.2,257,792.6,$40.00 ,0,"2,464"
55,,No,,Two Year,3271-GTND,Yes,Male,No,>10,Yes,no,0,Direct Debit,354-9068,No,DE,No,Yes,66,55,0,$0.00 ,$176.00 ,15,0,0,$0 ,$176 ,462,528,384,"1,054.80",$61.00 ,0,"4,006"
60,,No,,Two Year,4151-NQPS,Yes,Male,No,0-5,Yes,no,0,Direct Debit,250-6436,No,UT,No,Yes,71,62,1,$0.00 ,$269.80 ,4,0,1,$0 ,$270 ,284,539.6,116,285.1,$38.00 ,0,"2,715"
30,,No,,Two Year,6547-EWVY,Yes,Male,No,>10,Yes,no,0,Direct Debit,297-1181,No,AK,No,Yes,71,32,1,$0.00 ,$89.50 ,20,0,1,$0 ,$90 ,284,447.3,280,854.6,$39.00 ,0,"2,766"
55,,No,,One Year,2878-IWXN,Yes,Male,No,0-5,Yes,no,0,Paper Check,330-3008,No,KY,No,Yes,9,59,0,$0.00 ,$54.50 ,4,0,0,$0 ,$55 ,27,108.9,17,45.6,$18.00 ,0,160
30,,No,,Two Year,4377-WZGR,Yes,Male,No,10-May,Yes,no,0,Paper Check,417-2608,No,MD,No,Yes,30,34,0,$0.00 ,$156.00 ,6,0,0,$0 ,$156 ,90,468,82,237.8,$23.00 ,0,671
65,,No,,Month-to-Month,5625-XDWY,Yes,Male,No,>10,Yes,no,0,Credit Card,264-5897,Yes,OH,No,Yes,18,65,0,$0.00 ,$63.50 ,10,0,0,$0 ,$64 ,72,253.8,70,212.6,$44.00 ,0,780
65,,No,,Month-to-Month,9362-JRLW,Yes,Male,No,0-5,Yes,no,0,Credit Card,322-7105,Yes,SC,No,Yes,61,67,2,$0.00 ,$227.70 ,1,0,2,$0 ,$228 ,244,683.2,258,608.8,$33.00 ,0,"2,006"
70,,No,,One Year,5368-EJNI,Yes,Female,No,10-May,Yes,no,0,Credit Card,383-6661,Yes,VA,No,Yes,66,70,0,$0.00 ,$141.90 ,5,0,0,$0 ,$142 ,264,567.6,290,730.8,$70.00 ,0,"4,671"
80,,No,,One Year,6768-DWPQ,Yes,Male,No,>10,Yes,no,0,Credit Card,400-4244,Yes,MA,No,Yes,59,80,0,$0.00 ,$147.50 ,11,0,0,$0 ,$148 ,295,590,277,886.6,$39.00 ,0,"2,335"
70,,No,,Two Year,3729-JJHE,Yes,Female,No,0-5,Yes,no,0,Credit Card,356-5475,Yes,NY,No,Yes,24,72,0,$0.00 ,$56.40 ,1,0,0,$0 ,$56 ,24,225.6,64,168.8,$35.00 ,0,834
80,,No,,Two Year,0512-ZPTW,Yes,Female,No,0-5,Yes,no,0,Credit Card,383-8807,Yes,KS,No,Yes,71,84,0,$0.00 ,$539.60 ,3,0,0,$0 ,$540 ,568,"1,079.20",270,779.9,$57.00 ,0,"4,008"
65,,No,,Two Year,2028-BWJV,Yes,Female,No,0-5,Yes,no,0,Credit Card,389-3102,Yes,NE,No,Yes,64,69,0,$0.00 ,$345.60 ,3,0,0,$0 ,$346 ,256,691.2,312,826,$65.00 ,0,"4,117"
70,,No,,Two Year,4542-UWAU,Yes,Female,No,10-May,Yes,no,0,Credit Card,406-2678,Yes,SD,No,Yes,71,71,0,$0.00 ,$142.00 ,7,0,0,$0 ,$142 ,426,426,163,424.1,$61.00 ,0,"4,290"
75,,No,,Two Year,5040-MBUD,Yes,Female,No,10-May,Yes,no,0,Credit Card,326-3833,Yes,NH,No,Yes,72,79,0,$0.00 ,$356.40 ,9,0,0,$0 ,$356 ,288,712.8,492,"1,151.10",$60.00 ,0,"4,282"
80,,No,,Two Year,4743-HOIA,Yes,Male,No,0-5,Yes,no,0,Credit Card,371-5875,Yes,LA,No,Yes,49,82,0,$0.00 ,$215.60 ,2,0,0,$0 ,$216 ,196,431.2,166,491.5,$64.00 ,0,"3,128"
70,,No,,Two Year,1766-MIIU,Yes,Male,No,0-5,Yes,no,0,Credit Card,363-7483,Yes,NJ,No,Yes,50,71,0,$0.00 ,$185.00 ,3,0,0,$0 ,$185 ,200,555,284,599,$39.00 ,0,"1,966"
80,,No,,Two Year,8938-ZRXG,Yes,Male,No,0-5,Yes,no,0,Credit Card,314-9999,Yes,IN,No,Yes,73,84,1,$0.00 ,$253.10 ,1,0,1,$0 ,$253 ,292,759.2,123,290.2,$49.00 ,0,"3,533"
75,,No,,Two Year,1283-VHFY,Yes,Male,No,0-5,Yes,no,0,Credit Card,305-3900,Yes,AR,No,Yes,71,75,3,$0.00 ,$585.80 ,1,0,3,$0 ,$586 ,284,"1,171.50",166,784.3,$64.00 ,0,"4,554"
75,,No,,Month-to-Month,1545-IMXK,Yes,Female,No,0-5,Yes,no,0,Direct Debit,373-9298,Yes,NM,No,Yes,50,75,0,$0.00 ,$142.50 ,1,0,0,$0 ,$143 ,200,570,269,649.3,$37.00 ,0,"1,836"
80,,No,,Month-to-Month,1564-TARC,Yes,Female,No,10-May,Yes,no,0,Direct Debit,341-5758,Yes,DE,No,Yes,40,83,0,$0.00 ,$130.00 ,5,0,0,$0 ,$130 ,160,260,228,554.4,$56.00 ,0,"2,219"
70,,No,,Month-to-Month,2509-SLXY,Yes,Female,No,10-May,Yes,no,0,Direct Debit,251-2902,Yes,MS,No,Yes,50,72,0,$0.00 ,$193.30 ,6,0,0,$0 ,$193 ,200,580,234,597.1,$37.00 ,0,"1,840"
70,,No,,Month-to-Month,9708-THCO,Yes,Male,No,0-5,Yes,no,0,Direct Debit,312-4664,Yes,ID,No,Yes,17,70,0,$0.00 ,$44.60 ,4,0,0,$0 ,$45 ,68,178.5,104,269.2,$37.00 ,0,627
75,,No,,Month-to-Month,3034-DZOV,Yes,Male,No,10-May,Yes,no,0,Direct Debit,383-5306,Yes,IN,No,Yes,19,76,0,$0.00 ,$106.40 ,7,0,0,$0 ,$106 ,76,212.8,125,251.8,$28.00 ,0,548
65,,No,,Month-to-Month,4187-NIKC,Yes,Male,No,0-5,Yes,no,0,Direct Debit,339-2749,Yes,AL,No,Yes,21,68,1,$0.00 ,$40.60 ,2,0,1,$0 ,$41 ,84,121.8,85,300.4,$36.00 ,0,773
80,,No,,Month-to-Month,9562-TXDL,Yes,Male,No,10-May,Yes,no,0,Direct Debit,327-5002,Yes,MA,No,Yes,30,80,2,$0.00 ,$110.00 ,6,0,2,$0 ,$110 ,120,330,132,421.4,$67.00 ,0,"2,010"
80,,No,,Month-to-Month,2967-KJGT,Yes,Male,No,10-May,Yes,no,0,Direct Debit,275-10078,Yes,KY,No,Yes,14,84,2,$0.00 ,$75.60 ,9,0,2,$0 ,$76 ,56,226.8,62,144.3,$48.00 ,0,697
65,,No,,One Year,0313-HCZG,Yes,Female,No,0-5,Yes,no,0,Direct Debit,318-8943,Yes,IA,No,Yes,59,67,0,$0.00 ,$380.60 ,2,0,0,$0 ,$381 ,236,761.1,193,473.6,$34.00 ,0,"2,031"
70,,No,,One Year,4789-FIUS,Yes,Female,No,0-5,Yes,no,0,Direct Debit,397-2870,Yes,ME,No,Yes,40,74,0,$0.00 ,$96.00 ,3,0,0,$0 ,$96 ,360,288,60,198.6,$55.00 ,0,"2,181"
65,,No,,One Year,5130-ECIX,Yes,Female,No,>10,Yes,no,0,Direct Debit,280-3666,Yes,VA,No,Yes,45,66,0,$0.00 ,$169.50 ,10,0,0,$0 ,$170 ,180,508.5,189,578.9,$55.00 ,0,"2,430"
70,,No,,One Year,8771-VADW,Yes,Female,No,10-May,Yes,no,0,Direct Debit,289-6697,Yes,AL,No,Yes,33,71,1,$0.00 ,$135.30 ,5,0,1,$0 ,$135 ,132,405.9,65,164,$28.00 ,0,908
65,,No,,One Year,4748-KSPG,Yes,Female,No,10-May,Yes,no,0,Direct Debit,413-2457,Yes,FL,No,Yes,45,69,1,$0.00 ,$69.30 ,9,0,1,$0 ,$69 ,180,346.5,147,361.6,$33.00 ,0,"1,488"
80,,No,,One Year,4359-CSZO,Yes,Female,No,10-May,Yes,no,0,Direct Debit,339-7584,Yes,WV,No,Yes,50,82,2,$0.00 ,$275.00 ,5,0,2,$0 ,$275 ,200,550,245,551.7,$66.00 ,0,"3,322"
70,,No,,One Year,7990-UVSL,Yes,Male,No,0-5,Yes,no,0,Direct Debit,320-10429,Yes,NY,No,Yes,43,74,0,$0.00 ,$270.90 ,3,0,0,$0 ,$271 ,172,541.8,96,256.8,$36.00 ,0,"1,520"
